id,name,short_hand,type,ratio_to_parent,ratio_type,parent_id
543906c3-773b-4a71-ac1c-2ed824e35b3a,mil,NULL,LENGTH,0.0000254,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
fc0dc55c-c2f1-438b-a793-6a3e0d7f6924,miles (UK & US),NULL,LENGTH,1609.344,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
f82c6ac7-87f1-4c29-a77b-0bcc5a616b22,"miles (nautical, international)",NULL,LENGTH,1852,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
d75fc653-1ea1-42c9-9ed6-76954248ce71,"miles (nautical, UK)",NULL,LENGTH,1853.184,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
d822a429-c8ce-4295-b258-641b24094fb5,millimeters,mm,LENGTH,0.001,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
3e18ff42-5fa0-475a-93c6-e29ec5e16357,nanometers,nm,LENGTH,1e-9,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
7d07be3c-8703-45f5-8128-75d1356cfab1,parsecs,NULL,LENGTH,30856776000000000,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
2f512e64-ed50-4ac8-875e-3de7b8fbdd7c,picometers,pm,LENGTH,1e-12,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
c7498d4d-0bb1-4d1f-8683-43bb4f767307,Scandinavian mile,NULL,LENGTH,10000,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
bcd5b579-b7e9-443e-85bd-4b438f290d5e,thou,NULL,LENGTH,0.0000254,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
ba49d6ac-2ce6-4227-8a69-a79ef968fe7c,yards,yd,LENGTH,0.9144,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
064655d9-6048-40ea-9693-0430d2440c85,kilograms,kg,WEIGHT,NULL,NULL,NULL
396858ee-c6ea-4a4a-bc85-10c4edd3b4c8,carats (metric),CD,WEIGHT,0.0002,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
4dafaaff-4595-41cc-b332-44aa69985ee9,cental,NULL,WEIGHT,45.359237,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
9ac28a04-5b20-4498-8437-dd8de6a75e22,decagrams,dag,WEIGHT,0.01,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
2bb4825a-4e3d-4937-a841-5054ad63dd41,Earth masses,M⊕,WEIGHT,5.98e+24,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
5c5f87b7-576e-4e4e-8942-be4df713fa76,femtograms,fg,WEIGHT,1e-18,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
5d3fa059-5250-4481-9235-4f8ff853b0df,grains,gr,WEIGHT,0.00006479891,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
10499d87-a2d1-45cd-8801-2feea812dc14,grams,g,WEIGHT,0.001,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
a9a85fc3-ed8a-4eec-a3c4-87eed5ff7979,hectograms,hg,WEIGHT,0.1,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
044da2fa-12cc-4da9-b6ce-a5439f326e41,hundredweights,cwt,WEIGHT,50.80234544,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
f1728aee-289c-401b-b3ca-edfecaeb643f,kilotonnes,kt,WEIGHT,1000000,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
2ee2a9ec-651f-445f-8b7b-8cbdff28d2de,megatonnes,Mt,WEIGHT,1000000000,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
d4878ab1-2c70-4720-8617-7843fe1e6cb3,micrograms,µg,WEIGHT,1e-9,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
51f29f9b-916b-4a5c-affd-2274a1beaaeb,milligrams,mg,WEIGHT,0.000001,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
fc4a295a-8b67-4b02-81a3-a6dd0a5cef11,nanograms,ng,WEIGHT,1e-12,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
cfff3e91-a72c-4228-9445-e898babc4085,ounces (US & UK),oz,WEIGHT,0.028349523125,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
30cc4fc2-dd62-423f-96c3-ea3ceb26ec93,"ounces (troy, precious metals)",oz t,WEIGHT,0.0311034768,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
21a100d6-c0bc-4d75-bc25-e24b438f2d37,picograms,pg,WEIGHT,1e-15,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
332eb260-d91e-4060-9cb8-4a357a204fa8,pounds (US & UK),lbs,WEIGHT,0.45359237,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
70d3ed6e-9759-4094-932f-2100bb9a0195,"pounds (troy, precious metals)",lb t,WEIGHT,0.3732417216,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
f429a1dd-73f1-46a2-85c4-88f728f4c2ef,Solar masses,M☉,WEIGHT,1.989e+30,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
30bf039e-f053-45ed-900d-4caeaa46bece,slugs (g-pounds),NULL,WEIGHT,14.593903,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
00c33b47-fa10-47da-af38-3988527b3966,stones,st,WEIGHT,6.35029318,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
453f89c0-981c-4515-a10d-23808638ac90,tons (UK or long),LT,WEIGHT,1016.0469088,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
782857ea-139f-41f8-b476-7b86008254f4,tons (US or short),ST,WEIGHT,907.18474,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
bdf2acee-d673-4eb5-8eca-d2a1a2b97423,tonnes (metric),t,WEIGHT,1000,BIG_DECIMAL,064655d9-6048-40ea-9693-0430d2440c85
6be62578-f7e0-4e0f-9fba-8fe16975e910,watts,W,POWER,NULL,NULL,NULL
51b7bf28-2a80-42a1-bda4-78a8c3f558af,Btu/hour,NULL,POWER,0.2930711,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
6d66588a-5ef6-4d4d-bc45-234b9c0de738,Btu/minute,NULL,POWER,17.584267,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
62df4f50-5617-415e-8485-ebb3f12103ad,Btu/second,NULL,POWER,1055.056,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
d236b499-e005-4549-9952-21fc134c4d69,calories(th)/hour,NULL,POWER,0.001162222222222222,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
ed3f9b6c-151b-4040-8e21-7286974a2336,calories(th)/minute,NULL,POWER,0.06973333333333333,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
25aca962-b633-4803-87c3-e168497c6718,calories(th)/second,NULL,POWER,4.184,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
e87d339c-621a-4ad8-9bcd-b4fb15e86771,foot pounds-force/minute,NULL,POWER,0.022597,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
5b0089c0-fedf-43d3-8907-5dd757c3656b,foot pounds-force/second,NULL,POWER,1.35582,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
f19061f8-ac35-43d0-a828-785ec978c228,gigawatts,GW,POWER,1000000000,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
90de3fe9-5251-48ea-9fde-c85795f8ac1a,horsepowers (electric),NULL,POWER,746,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
4bfab9ef-3e20-4fb7-b626-dfbd271a64c8,horsepowers (international),NULL,POWER,745.6998715822702,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
620db646-8917-46cf-af1d-e19a115ba276,horsepowers (water),NULL,POWER,746.043,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
8b936ee7-f482-4619-bd25-0fe3fdde08a6,horsepowers (metric),NULL,POWER,735.4988,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
b6e3aaf4-56ce-4426-9069-829980c4214a,joules/hour,NULL,POWER,0.0002777777777777778,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
43169cdf-60cc-403a-ac0f-4c51b6d7e6fd,joules/minute,NULL,POWER,0.016666666666666666,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
7ab4c986-dd13-4952-a45b-effe9fc61f4b,joules/second,NULL,POWER,1,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
840cf5cd-17c5-4ec3-b3ac-897984495dad,kilocalories(th)/hour,NULL,POWER,1.1622222222222223,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
7c92d2c2-634b-4e5c-a8fb-04036aca7684,kilocalories(th)/minute,NULL,POWER,69.73333333333333,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
2a204d86-2410-4dc5-b66c-fa2c1b104271,kilogram-force meters/hour,NULL,POWER,0.002724,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
55e4059e-aa60-416c-98bd-3bd8f6d8f620,kilogram-force meters/minute,NULL,POWER,0.163444,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
f7bb481a-3baf-4b69-a74e-15967c251a7b,kilowatts,kW,POWER,1000,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
2863cf54-baff-4286-b615-51f6d51160ce,megawatts,MW,POWER,1000000,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
11f97f81-0ff7-4141-b297-34116efbb74d,terawatts,TW,POWER,1000000000000,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
bd361743-da55-4229-8a21-3a65fe9e38c9,ton of refrigeration,TR,POWER,3516.853,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
950df506-6bef-4bfe-b21d-cd297c4f10a1,petawatts,PW,POWER,1000000000000000,BIG_DECIMAL,6be62578-f7e0-4e0f-9fba-8fe16975e910
c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3,pascals,Pa,PRESSURE,NULL,NULL,NULL
6a22d733-d8a3-4442-af78-740d5ece3110,atmospheres,atm,PRESSURE,101325,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
bc9dfe46-efef-482e-aca8-371cafe9d355,bars,NULL,PRESSURE,100000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
df7c53d4-d39b-4e39-9790-7ef496eb3c75,centimeters mercury,NULL,PRESSURE,1333.22,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
8661ad9c-827f-47e6-889d-e761e785bef6,centimeters water,NULL,PRESSURE,98.0665,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
82e1bbdd-02a3-4156-aa96-da634cae482e,feet of water,NULL,PRESSURE,2989.06692,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
91cf52da-e081-4f38-9398-1fd20580aff8,hectopascals,hPa,PRESSURE,100,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
616f5663-d134-41b7-ae82-c1f1c6cc7f99,inches of water,NULL,PRESSURE,249.08891,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
bf9a87d4-9863-49bb-acdc-eb5fa1fe84e5,inches of mercury,NULL,PRESSURE,3386.388,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
1a1ff484-5ce8-49a7-b8db-017332773952,kilogram-forces/sq.centimeter,NULL,PRESSURE,98066.5,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
7070a4c1-d187-45f1-812b-ed3de311d606,kilogram-forces/sq.meter,NULL,PRESSURE,9.80665,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
20f8fd6d-1640-4c55-8db0-2ad133585b5f,kilonewtons/sq.meter,NULL,PRESSURE,1000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
8b97bdb1-f6f2-4147-8043-3389c98de742,kilonewtons/sq.millimeter,NULL,PRESSURE,1000000000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
f5128be1-6414-4d7b-8782-d2cf0e1af45c,kilopascals [kPa],NULL,PRESSURE,1000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
e70ddc47-e6c0-446c-add9-88590718a90b,kips/sq.inch,NULL,PRESSURE,6894760,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
d56861f2-235c-4ee8-9013-0dd15e45cecb,meganewtons/sq.meter,NULL,PRESSURE,1000000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
becf063b-c903-4f5c-9a06-67665d3d5c06,meganewtons/sq.millimeter,NULL,PRESSURE,1000000000000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
fd052eb1-d21e-4e9f-a7bb-6f5a13210459,megapascals [MPa],NULL,PRESSURE,1000000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
25c590cf-30e5-4c8d-a041-7c012130341b,meters of water,NULL,PRESSURE,9806.65,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
54158bed-d0f0-4ce8-8365-c6b5325fad1c,millibars,NULL,PRESSURE,100,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
d627ee00-8906-4811-afcc-bc473869ab64,millimeters of mercury,mmHg,PRESSURE,133.322,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
68b93903-0d7e-4680-a14c-fecdb98dca96,millimeters of water,NULL,PRESSURE,9.80665,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
8eb8eda1-8f56-4a40-98d7-6bc74083298a,newtons/sq.centimeter,N/cm²,PRESSURE,10000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
aa4ea2f1-411d-486f-b5ea-1fd8aae9b254,newtons/sq.meter,N/m²,PRESSURE,1,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
0a299d06-9f78-4545-bc83-24e1fee015f4,newtons/sq.millimeter,N/mm²,PRESSURE,1000000,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
83aa6549-922f-4657-85d8-e551c5c86cd4,pounds-force/sq.foot,psf,PRESSURE,47.880258980335846,BIG_DECIMAL,c0c5c697-0b5f-415f-b5ac-e9259a5ce4f3
